event,variant,n_stints,rate_mae,rate_bias,rate_cov90,rate_cov95,rate_width90,rate_width95,spearman,mae_lap,lap_cov90
belgium-2026,sealed_driver_hier,19,0.028630867865450396,-0.015543321657653833,1.0,1.0,0.1653804558459141,0.19781917088677795,0.12280701754385966,0.2842169213369131,0.9674556213017751
belgium-2026,history_only,19,0.02618248287237593,0.005806058865899328,0.8947368421052632,0.8947368421052632,0.0955902737665993,0.11389479427509704,-0.13252527616584803,0.2778467116841316,0.9556213017751479
belgium-2026,mixedlm_x_regime,19,0.031448346385893236,-0.012315566316550869,0.8421052631578947,0.9473684210526315,0.09559027376659933,0.11389479427509704,-0.41941089967397416,0.2859042710402173,0.9585798816568047
belgium-2026,season_loo,19,0.04160279272841887,0.030903000781971997,0.5789473684210527,0.6842105263157895,0.09559027376659932,0.11389479427509704,-0.27263314840900404,0.3052344476101753,0.9319526627218935
belgium-2026,zero,19,0.07084107307829227,0.07084107307829227,0.21052631578947367,0.2631578947368421,0.09559027376659932,0.11389479427509704,,0.42882301816495044,0.8609467455621301
belgium-2026,oracle_race,19,0.04843918468316152,0.024910470643025644,0.5263157894736842,0.6842105263157895,0.09559027376659932,0.11389479427509704,-0.4053228077905975,0.31363327341362496,0.9349112426035503
hungary-2026,sealed,43,0.045562504590816656,0.018507009645745327,0.813953488372093,0.8604651162790697,0.15946370370193308,0.19050367071796656,-0.14755308191443794,0.411034397190919,0.9212121212121213
hungary-2026,sealed_v3,43,0.045562504590816656,0.018507009645745327,0.813953488372093,0.8604651162790697,0.15946370370193308,0.19050367071796656,-0.14755308191443794,0.411034397190919,0.9212121212121213
hungary-2026,practice_only,43,0.04699471115129423,0.02690832547027272,0.8604651162790697,0.8837209302325582,0.1620396384958733,0.19391354138745487,-0.07102921624853702,0.4093853908879409,0.9212121212121213
hungary-2026,practice_no_regime,43,0.047015497667228574,-0.017864378349869054,0.9069767441860465,0.9302325581395349,0.19270751053589635,0.22978389288415,-0.14486162289070878,0.4516484197551855,0.9242424242424242
hungary-2026,sealed_geomean,43,0.04428045639075444,0.007453205198623617,0.813953488372093,0.8837209302325582,0.16950560514556975,0.20255987462732725,-0.10534464466034733,0.4166219925620106,0.9242424242424242
hungary-2026,regime_v2_temperature,43,0.04425422919335617,-0.0036522690541035715,0.9069767441860465,0.9302325581395349,0.19821584301606984,0.2387867588667008,-0.16332866686665715,0.43037533879594475,0.9318181818181818
hungary-2026,regime_v3_pooled,43,0.0441365590170385,0.004194115775523037,0.813953488372093,0.9302325581395349,0.18069000110808534,0.2171595526947381,-0.147410157572064,0.4204140291874844,0.9303030303030303
hungary-2026,regime_v3_circuit,43,0.045562504590816656,0.018507009645745327,0.813953488372093,0.8604651162790697,0.15946370370193308,0.19050367071796656,-0.14755308191443794,0.411034397190919,0.9212121212121213
hungary-2026,regime_oracle_temperature,43,0.044238215864422,0.006109702999121717,0.813953488372093,0.8837209302325582,0.169711424217647,0.20316748249955865,-0.19885345570084606,0.417440855557186,0.9272727272727272
hungary-2026,sealed_perfect_t,43,0.044238215864422,0.006109702999121717,0.813953488372093,0.8837209302325582,0.169711424217647,0.20316748249955865,-0.19885345570084606,0.417440855557186,0.9272727272727272
hungary-2026,sealed_driver,43,0.04860135741176645,0.014525344157834606,0.813953488372093,0.8372093023255814,0.16301216159318033,0.19474835942486124,-0.3054034718177969,0.411034397190919,0.9212121212121213
hungary-2026,sealed_driver_hist,43,0.04860135741176645,0.014525344157834606,0.813953488372093,0.8372093023255814,0.16301216159318033,0.19474835942486124,-0.3054034718177969,0.411034397190919,0.9212121212121213
hungary-2026,sealed_driver_practice_dev,43,0.04575826101803357,0.018248077955620244,0.813953488372093,0.8604651162790697,0.1597080843242094,0.19079924854789795,-0.19832339456241205,0.411034397190919,0.9212121212121213
hungary-2026,sealed_driver_team_pooled,43,0.0457179930294127,0.01830845134738047,0.813953488372093,0.8604651162790697,0.15966091474555766,0.1907444458482919,-0.18662437871165438,0.411034397190919,0.9212121212121213
hungary-2026,sealed_driver_hier,43,0.04711236825845026,0.016276673424826128,0.813953488372093,0.8604651162790697,0.16148304144775663,0.19292678508731792,-0.3075064224772773,0.411034397190919,0.9212121212121213
hungary-2026,history_only,43,0.04533142208258394,0.0010127956696917592,0.6976744186046512,0.7441860465116279,0.10404141261615917,0.12396423630861517,-0.14832871294600813,0.4339340944281172,0.8606060606060606
hungary-2026,mixedlm_x_regime,43,0.047874076455797464,0.019043829901170893,0.6976744186046512,0.7674418604651163,0.10404141261615914,0.12396423630861517,0.01242385742694677,0.40794113902572365,0.8893939393939394
hungary-2026,season_loo,43,0.05250034405723415,0.03486824049656754,0.5581395348837209,0.6511627906976745,0.10404141261615917,0.12396423630861517,-0.17019922475074928,0.4310640740220951,0.8818181818181818
hungary-2026,zero,43,0.0827341309614186,0.07951409790608775,0.23255813953488372,0.27906976744186046,0.10404141261615917,0.12396423630861517,,0.5156494742712049,0.8151515151515152
